"","county","state","estimate","variable_description","county_state"
"5258","Aitkin","Minnesota",1111,"Less than High School Graduates","Aitkin, Minnesota"
"5259","Aitkin","Minnesota",4665,"High School Graduates","Aitkin, Minnesota"
"5260","Aitkin","Minnesota",1509,"Bachelor Degree","Aitkin, Minnesota"
"5261","Anoka","Minnesota",347431,"Total Population","Anoka, Minnesota"
"5262","Anoka","Minnesota",14385,"Less than High School Graduates","Anoka, Minnesota"
"5263","Anoka","Minnesota",65852,"High School Graduates","Anoka, Minnesota"
"5264","Anoka","Minnesota",49369,"Bachelor Degree","Anoka, Minnesota"
"5265","Becker","Minnesota",33773,"Total Population","Becker, Minnesota"
"5266","Becker","Minnesota",1697,"Less than High School Graduates","Becker, Minnesota"
"5267","Becker","Minnesota",7379,"High School Graduates","Becker, Minnesota"
"5268","Becker","Minnesota",3893,"Bachelor Degree","Becker, Minnesota"
"5269","Beltrami","Minnesota",46117,"Total Population","Beltrami, Minnesota"
"5270","Beltrami","Minnesota",2437,"Less than High School Graduates","Beltrami, Minnesota"
"5271","Beltrami","Minnesota",7906,"High School Graduates","Beltrami, Minnesota"
"5272","Beltrami","Minnesota",4878,"Bachelor Degree","Beltrami, Minnesota"
"5273","Benton","Minnesota",39779,"Total Population","Benton, Minnesota"
"5274","Benton","Minnesota",2027,"Less than High School Graduates","Benton, Minnesota"
"5275","Benton","Minnesota",8233,"High School Graduates","Benton, Minnesota"
"5276","Benton","Minnesota",4440,"Bachelor Degree","Benton, Minnesota"
"5277","Big Stone","Minnesota",5016,"Total Population","Big Stone, Minnesota"
"5278","Big Stone","Minnesota",357,"Less than High School Graduates","Big Stone, Minnesota"
"5279","Big Stone","Minnesota",1586,"High School Graduates","Big Stone, Minnesota"
"5280","Big Stone","Minnesota",395,"Bachelor Degree","Big Stone, Minnesota"
"5281","Blue Earth","Minnesota",66322,"Total Population","Blue Earth, Minnesota"
"5282","Blue Earth","Minnesota",2259,"Less than High School Graduates","Blue Earth, Minnesota"
"5283","Blue Earth","Minnesota",10298,"High School Graduates","Blue Earth, Minnesota"
"5284","Blue Earth","Minnesota",8510,"Bachelor Degree","Blue Earth, Minnesota"
"5285","Brown","Minnesota",25211,"Total Population","Brown, Minnesota"
"5286","Brown","Minnesota",1285,"Less than High School Graduates","Brown, Minnesota"
"5287","Brown","Minnesota",6502,"High School Graduates","Brown, Minnesota"
"5288","Brown","Minnesota",2642,"Bachelor Degree","Brown, Minnesota"
"5289","Carlton","Minnesota",35540,"Total Population","Carlton, Minnesota"
"5290","Carlton","Minnesota",1460,"Less than High School Graduates","Carlton, Minnesota"
"5291","Carlton","Minnesota",8470,"High School Graduates","Carlton, Minnesota"
"5292","Carlton","Minnesota",4066,"Bachelor Degree","Carlton, Minnesota"
"5293","Carver","Minnesota",100416,"Total Population","Carver, Minnesota"
"5294","Carver","Minnesota",2346,"Less than High School Graduates","Carver, Minnesota"
"5295","Carver","Minnesota",12334,"High School Graduates","Carver, Minnesota"
"5296","Carver","Minnesota",21446,"Bachelor Degree","Carver, Minnesota"
"5297","Cass","Minnesota",29022,"Total Population","Cass, Minnesota"
"5298","Cass","Minnesota",1750,"Less than High School Graduates","Cass, Minnesota"
"5299","Cass","Minnesota",7001,"High School Graduates","Cass, Minnesota"
"5300","Cass","Minnesota",3307,"Bachelor Degree","Cass, Minnesota"
"5301","Chippewa","Minnesota",12010,"Total Population","Chippewa, Minnesota"
"5302","Chippewa","Minnesota",771,"Less than High School Graduates","Chippewa, Minnesota"
"5303","Chippewa","Minnesota",2965,"High School Graduates","Chippewa, Minnesota"
"5304","Chippewa","Minnesota",1196,"Bachelor Degree","Chippewa, Minnesota"
"5305","Chisago","Minnesota",54727,"Total Population","Chisago, Minnesota"
"5306","Chisago","Minnesota",2145,"Less than High School Graduates","Chisago, Minnesota"
"5307","Chisago","Minnesota",12797,"High School Graduates","Chisago, Minnesota"
"5308","Chisago","Minnesota",5615,"Bachelor Degree","Chisago, Minnesota"
"5309","Clay","Minnesota",62801,"Total Population","Clay, Minnesota"
"5310","Clay","Minnesota",1950,"Less than High School Graduates","Clay, Minnesota"
"5311","Clay","Minnesota",9675,"High School Graduates","Clay, Minnesota"
"5312","Clay","Minnesota",9219,"Bachelor Degree","Clay, Minnesota"
"5313","Clearwater","Minnesota",8812,"Total Population","Clearwater, Minnesota"
"5314","Clearwater","Minnesota",864,"Less than High School Graduates","Clearwater, Minnesota"
"5315","Clearwater","Minnesota",2112,"High School Graduates","Clearwater, Minnesota"
"5316","Clearwater","Minnesota",742,"Bachelor Degree","Clearwater, Minnesota"
"5317","Cook","Minnesota",5311,"Total Population","Cook, Minnesota"
"5318","Cook","Minnesota",142,"Less than High School Graduates","Cook, Minnesota"
"5319","Cook","Minnesota",962,"High School Graduates","Cook, Minnesota"
"5320","Cook","Minnesota",1144,"Bachelor Degree","Cook, Minnesota"
"5321","Cottonwood","Minnesota",11372,"Total Population","Cottonwood, Minnesota"
"5322","Cottonwood","Minnesota",752,"Less than High School Graduates","Cottonwood, Minnesota"
"5323","Cottonwood","Minnesota",2759,"High School Graduates","Cottonwood, Minnesota"
"5324","Cottonwood","Minnesota",1261,"Bachelor Degree","Cottonwood, Minnesota"
"5325","Crow Wing","Minnesota",63855,"Total Population","Crow Wing, Minnesota"
"5326","Crow Wing","Minnesota",2844,"Less than High School Graduates","Crow Wing, Minnesota"
"5327","Crow Wing","Minnesota",13779,"High School Graduates","Crow Wing, Minnesota"
"5328","Crow Wing","Minnesota",7195,"Bachelor Degree","Crow Wing, Minnesota"
"5329","Dakota","Minnesota",418201,"Total Population","Dakota, Minnesota"
"5330","Dakota","Minnesota",14448,"Less than High School Graduates","Dakota, Minnesota"
"5331","Dakota","Minnesota",58074,"High School Graduates","Dakota, Minnesota"
"5332","Dakota","Minnesota",81723,"Bachelor Degree","Dakota, Minnesota"
"5333","Dodge","Minnesota",20582,"Total Population","Dodge, Minnesota"
"5334","Dodge","Minnesota",702,"Less than High School Graduates","Dodge, Minnesota"
"5335","Dodge","Minnesota",4676,"High School Graduates","Dodge, Minnesota"
"5336","Dodge","Minnesota",2345,"Bachelor Degree","Dodge, Minnesota"
"5337","Douglas","Minnesota",37203,"Total Population","Douglas, Minnesota"
"5338","Douglas","Minnesota",1318,"Less than High School Graduates","Douglas, Minnesota"
"5339","Douglas","Minnesota",7857,"High School Graduates","Douglas, Minnesota"
"5340","Douglas","Minnesota",4840,"Bachelor Degree","Douglas, Minnesota"
"5341","Faribault","Minnesota",13896,"Total Population","Faribault, Minnesota"
"5342","Faribault","Minnesota",840,"Less than High School Graduates","Faribault, Minnesota"
"5343","Faribault","Minnesota",3804,"High School Graduates","Faribault, Minnesota"
"5344","Faribault","Minnesota",1375,"Bachelor Degree","Faribault, Minnesota"
"5345","Fillmore","Minnesota",20888,"Total Population","Fillmore, Minnesota"
"5346","Fillmore","Minnesota",1253,"Less than High School Graduates","Fillmore, Minnesota"
"5347","Fillmore","Minnesota",4888,"High School Graduates","Fillmore, Minnesota"
"5348","Fillmore","Minnesota",2140,"Bachelor Degree","Fillmore, Minnesota"
"5349","Freeborn","Minnesota",30526,"Total Population","Freeborn, Minnesota"
"5350","Freeborn","Minnesota",2214,"Less than High School Graduates","Freeborn, Minnesota"
"5351","Freeborn","Minnesota",8131,"High School Graduates","Freeborn, Minnesota"
"5352","Freeborn","Minnesota",2672,"Bachelor Degree","Freeborn, Minnesota"
"5353","Goodhue","Minnesota",46217,"Total Population","Goodhue, Minnesota"
"5354","Goodhue","Minnesota",1833,"Less than High School Graduates","Goodhue, Minnesota"
"5355","Goodhue","Minnesota",10662,"High School Graduates","Goodhue, Minnesota"
"5356","Goodhue","Minnesota",5560,"Bachelor Degree","Goodhue, Minnesota"
"5357","Grant","Minnesota",5938,"Total Population","Grant, Minnesota"
"5358","Grant","Minnesota",270,"Less than High School Graduates","Grant, Minnesota"
"5359","Grant","Minnesota",1427,"High School Graduates","Grant, Minnesota"
"5360","Grant","Minnesota",610,"Bachelor Degree","Grant, Minnesota"
"5361","Hennepin","Minnesota",1235478,"Total Population","Hennepin, Minnesota"
"5362","Hennepin","Minnesota",57992,"Less than High School Graduates","Hennepin, Minnesota"
"5363","Hennepin","Minnesota",142555,"High School Graduates","Hennepin, Minnesota"
"5364","Hennepin","Minnesota",266320,"Bachelor Degree","Hennepin, Minnesota"
"5365","Houston","Minnesota",18663,"Total Population","Houston, Minnesota"
"5366","Houston","Minnesota",716,"Less than High School Graduates","Houston, Minnesota"
"5367","Houston","Minnesota",4462,"High School Graduates","Houston, Minnesota"
"5368","Houston","Minnesota",2267,"Bachelor Degree","Houston, Minnesota"
"5369","Hubbard","Minnesota",20862,"Total Population","Hubbard, Minnesota"
"5370","Hubbard","Minnesota",1085,"Less than High School Graduates","Hubbard, Minnesota"
"5371","Hubbard","Minnesota",4685,"High School Graduates","Hubbard, Minnesota"
"5372","Hubbard","Minnesota",2817,"Bachelor Degree","Hubbard, Minnesota"
"5373","Isanti","Minnesota",38974,"Total Population","Isanti, Minnesota"
"5374","Isanti","Minnesota",2222,"Less than High School Graduates","Isanti, Minnesota"
"5375","Isanti","Minnesota",8997,"High School Graduates","Isanti, Minnesota"
"5376","Isanti","Minnesota",3338,"Bachelor Degree","Isanti, Minnesota"
"5377","Itasca","Minnesota",45203,"Total Population","Itasca, Minnesota"
"5378","Itasca","Minnesota",2095,"Less than High School Graduates","Itasca, Minnesota"
"5379","Itasca","Minnesota",9832,"High School Graduates","Itasca, Minnesota"
"5380","Itasca","Minnesota",5203,"Bachelor Degree","Itasca, Minnesota"
"5381","Jackson","Minnesota",10047,"Total Population","Jackson, Minnesota"
"5382","Jackson","Minnesota",489,"Less than High School Graduates","Jackson, Minnesota"
"5383","Jackson","Minnesota",2435,"High School Graduates","Jackson, Minnesota"
"5384","Jackson","Minnesota",1231,"Bachelor Degree","Jackson, Minnesota"
"5385","Kanabec","Minnesota",16004,"Total Population","Kanabec, Minnesota"
"5386","Kanabec","Minnesota",1091,"Less than High School Graduates","Kanabec, Minnesota"
"5387","Kanabec","Minnesota",4565,"High School Graduates","Kanabec, Minnesota"
"5388","Kanabec","Minnesota",1084,"Bachelor Degree","Kanabec, Minnesota"
"5389","Kandiyohi","Minnesota",42658,"Total Population","Kandiyohi, Minnesota"
"5390","Kandiyohi","Minnesota",3293,"Less than High School Graduates","Kandiyohi, Minnesota"
"5391","Kandiyohi","Minnesota",7395,"High School Graduates","Kandiyohi, Minnesota"
"5392","Kandiyohi","Minnesota",4607,"Bachelor Degree","Kandiyohi, Minnesota"
"5393","Kittson","Minnesota",4337,"Total Population","Kittson, Minnesota"
"5394","Kittson","Minnesota",184,"Less than High School Graduates","Kittson, Minnesota"
"5395","Kittson","Minnesota",1176,"High School Graduates","Kittson, Minnesota"
"5396","Kittson","Minnesota",544,"Bachelor Degree","Kittson, Minnesota"
"5397","Koochiching","Minnesota",12644,"Total Population","Koochiching, Minnesota"
"5398","Koochiching","Minnesota",722,"Less than High School Graduates","Koochiching, Minnesota"
"5399","Koochiching","Minnesota",3385,"High School Graduates","Koochiching, Minnesota"
"5400","Koochiching","Minnesota",1089,"Bachelor Degree","Koochiching, Minnesota"
"5401","Lac qui Parle","Minnesota",6773,"Total Population","Lac qui Parle, Minnesota"
"5402","Lac qui Parle","Minnesota",366,"Less than High School Graduates","Lac qui Parle, Minnesota"
"5403","Lac qui Parle","Minnesota",1840,"High School Graduates","Lac qui Parle, Minnesota"
"5404","Lac qui Parle","Minnesota",699,"Bachelor Degree","Lac qui Parle, Minnesota"
"5405","Lake","Minnesota",10569,"Total Population","Lake, Minnesota"
"5406","Lake","Minnesota",323,"Less than High School Graduates","Lake, Minnesota"
"5407","Lake","Minnesota",2554,"High School Graduates","Lake, Minnesota"
"5408","Lake","Minnesota",1628,"Bachelor Degree","Lake, Minnesota"
"5409","Lake of the Woods","Minnesota",3809,"Total Population","Lake of the Woods, Minnesota"
"5410","Lake of the Woods","Minnesota",242,"Less than High School Graduates","Lake of the Woods, Minnesota"
"5411","Lake of the Woods","Minnesota",1123,"High School Graduates","Lake of the Woods, Minnesota"
"5412","Lake of the Woods","Minnesota",454,"Bachelor Degree","Lake of the Woods, Minnesota"
"5413","Le Sueur","Minnesota",27983,"Total Population","Le Sueur, Minnesota"
"5414","Le Sueur","Minnesota",1382,"Less than High School Graduates","Le Sueur, Minnesota"
"5415","Le Sueur","Minnesota",6675,"High School Graduates","Le Sueur, Minnesota"
"5416","Le Sueur","Minnesota",3197,"Bachelor Degree","Le Sueur, Minnesota"
"5417","Lincoln","Minnesota",5707,"Total Population","Lincoln, Minnesota"
"5418","Lincoln","Minnesota",350,"Less than High School Graduates","Lincoln, Minnesota"
"5419","Lincoln","Minnesota",1542,"High School Graduates","Lincoln, Minnesota"
"5420","Lincoln","Minnesota",574,"Bachelor Degree","Lincoln, Minnesota"
"5421","Lyon","Minnesota",25839,"Total Population","Lyon, Minnesota"
"5422","Lyon","Minnesota",1316,"Less than High School Graduates","Lyon, Minnesota"
"5423","Lyon","Minnesota",5481,"High School Graduates","Lyon, Minnesota"
"5424","Lyon","Minnesota",3103,"Bachelor Degree","Lyon, Minnesota"
"5425","McLeod","Minnesota",35825,"Total Population","McLeod, Minnesota"
"5426","McLeod","Minnesota",1732,"Less than High School Graduates","McLeod, Minnesota"
"5427","McLeod","Minnesota",8997,"High School Graduates","McLeod, Minnesota"
"5428","McLeod","Minnesota",3173,"Bachelor Degree","McLeod, Minnesota"
"5429","Mahnomen","Minnesota",5506,"Total Population","Mahnomen, Minnesota"
"5430","Mahnomen","Minnesota",439,"Less than High School Graduates","Mahnomen, Minnesota"
"5431","Mahnomen","Minnesota",1275,"High School Graduates","Mahnomen, Minnesota"
"5432","Mahnomen","Minnesota",280,"Bachelor Degree","Mahnomen, Minnesota"
"5433","Marshall","Minnesota",9392,"Total Population","Marshall, Minnesota"
"5434","Marshall","Minnesota",752,"Less than High School Graduates","Marshall, Minnesota"
"5435","Marshall","Minnesota",2411,"High School Graduates","Marshall, Minnesota"
"5436","Marshall","Minnesota",940,"Bachelor Degree","Marshall, Minnesota"
"5437","Martin","Minnesota",19964,"Total Population","Martin, Minnesota"
"5438","Martin","Minnesota",1028,"Less than High School Graduates","Martin, Minnesota"
"5439","Martin","Minnesota",5403,"High School Graduates","Martin, Minnesota"
"5440","Martin","Minnesota",2134,"Bachelor Degree","Martin, Minnesota"
"5441","Meeker","Minnesota",23079,"Total Population","Meeker, Minnesota"
"5442","Meeker","Minnesota",1169,"Less than High School Graduates","Meeker, Minnesota"
"5443","Meeker","Minnesota",5727,"High School Graduates","Meeker, Minnesota"
"5444","Meeker","Minnesota",2205,"Bachelor Degree","Meeker, Minnesota"
"5445","Mille Lacs","Minnesota",25728,"Total Population","Mille Lacs, Minnesota"
"5446","Mille Lacs","Minnesota",1796,"Less than High School Graduates","Mille Lacs, Minnesota"
"5447","Mille Lacs","Minnesota",6731,"High School Graduates","Mille Lacs, Minnesota"
"5448","Mille Lacs","Minnesota",1875,"Bachelor Degree","Mille Lacs, Minnesota"
"5449","Morrison","Minnesota",32949,"Total Population","Morrison, Minnesota"
"5450","Morrison","Minnesota",2272,"Less than High School Graduates","Morrison, Minnesota"
"5451","Morrison","Minnesota",8784,"High School Graduates","Morrison, Minnesota"
"5452","Morrison","Minnesota",2824,"Bachelor Degree","Morrison, Minnesota"
"5453","Mower","Minnesota",39602,"Total Population","Mower, Minnesota"
"5454","Mower","Minnesota",3473,"Less than High School Graduates","Mower, Minnesota"
"5455","Mower","Minnesota",8400,"High School Graduates","Mower, Minnesota"
"5456","Mower","Minnesota",3917,"Bachelor Degree","Mower, Minnesota"
"5457","Murray","Minnesota",8353,"Total Population","Murray, Minnesota"
"5458","Murray","Minnesota",577,"Less than High School Graduates","Murray, Minnesota"
"5459","Murray","Minnesota",2263,"High School Graduates","Murray, Minnesota"
"5460","Murray","Minnesota",808,"Bachelor Degree","Murray, Minnesota"
"5461","Nicollet","Minnesota",33783,"Total Population","Nicollet, Minnesota"
